Fecha,Nemónico,ISIN,Emisor,Moneda,P. Limpio (%),TIR %,Origen(*),Spreads,P. Limpio (monto),P. Sucio (monto),I.C. (monto),F. Vencimiento,F. Emisión,Cupón,Margen_Libor (%),TIR % S/Opc,Rating,Ult. Cupón,Prox. Cupón,Duración
22/02/2016,MIBAN3BC5A,PEP13300M124,MIBANCO,PEN,99.167,7.569,,2.73,9916.738,9993.665,76.927,11/1/2017,11/7/2013,6.594,0,7.569,AA,11/1/2016,11/7/2016,0.884
22/02/2016,MIBAN3BC5B,PEP13300M132,MIBANCO,PEN,99.535,7.438,,2.536,9953.537,10290.36,336.823,1/3/2017,29/08/2013,6.969,0,7.438,AA,1/9/2015,1/3/2016,0.985
22/02/2016,MIBAN4BC1A,PEP13300M140,MIBANCO,PEN,97.326,7.836,,2.199,973.257,979.273,6.016,20/07/2018,20/07/2015,6.563,0,7.836,AA,20/01/2016,20/07/2016,2.283
22/02/2016,NORVI1BC1U,PEP74850M017,Norvial,PEN,97.311,8.016,,2.088,9731.138,9787.388,56.25,23/07/2020,23/07/2015,6.75,0,8.016,AA,23/01/2016,23/04/2016,2.422
22/02/2016,NORVI1BC2U,PEP74850M025,Norvial,PEN,93.027,9.817,,2.606,6692.362,6742.57,50.208,23/01/2027,23/07/2015,8.375,0,9.817,AA,23/01/2016,23/04/2016,5.938
22/02/2016,REP3BC1A,PEP70310M149,REP,PEN,82.71,8.905,,1.837,4135.495,4213.134,77.639,8/11/2022,8/11/2012,5.375,0,8.905,AAA,8/11/2015,8/5/2016,5.581
22/02/2016,REP3BC1B,PEP70310M156,REP,PEN,80.945,8.909,,1.792,4047.236,4057.913,10.677,7/2/2023,7/2/2013,5.125,0,8.909,AAA,7/2/2016,7/8/2016,5.872
22/02/2016,,CVL14200M016,RIPLEY PE,PEN,102.722,6.607,,1.475,1027218.939,1029597.411,2378.472,12/8/2017,8/8/2008,8.563,0,6.607,AAA,12/2/2016,12/8/2016,1.431
22/02/2016,RUTADELIMA,USP82169AA48,Rutas de Lima,PEN,105.035,7.872,,0.122,1050.348,1062.445,12.097,30/06/2036,7/7/2014,8.375,0,-1.997,BBB-,31/12/2015,30/06/2016,13.275
22/02/2016,SAGA2BC1A,PEP75700M047,SAGA,PEN,99.675,6.752,,1.71,1423.929,1442.809,18.88,9/12/2017,9/12/2010,6.344,0,6.752,AA,9/12/2015,9/3/2016,0.892
22/02/2016,SAGA2BC1B,PEP75700M054,SAGA,PEN,100.471,7.173,,1.973,1794.126,1827.137,33.011,26/05/2018,26/05/2011,7.563,0,7.173,AA,26/11/2015,26/02/2016,1.079
22/02/2016,SAGA2BC2A,PEP75700M062,SAGA,PEN,100.064,7.118,,1.861,1786.852,1796,9.149,27/07/2018,27/07/2011,7.094,0,7.118,AA,27/01/2016,27/04/2016,1.252
22/02/2016,SAGA3BC1A,PEP75700M070,SAGA,PEN,93.785,8.298,,2.004,609.601,619.047,9.445,24/05/2022,24/05/2012,5.813,0,8.298,AA,24/11/2015,24/02/2016,2.719
22/02/2016,SAGA3BC1B,PEP75700M088,SAGA,PEN,92.938,8.043,,1.704,604.099,605.27,1.171,10/8/2022,10/8/2012,5.406,0,8.043,AA,10/2/2016,10/5/2016,2.951
22/02/2016,SAGA3BC2A,PEP75700M096,SAGA,PEN,89.497,8.675,,2.217,648.856,652.481,3.625,17/04/2023,17/04/2013,5,0,8.675,AA,17/01/2016,17/04/2016,3.151
22/02/2016,SCO1TSCO1U,PEP80200F235,SCOTIA ST,PEN,92.795,8.923,,1.825,855.844,858.217,2.373,9/5/2028,9/5/2014,7.125,0,8.923,AA+,9/2/2016,9/3/2016,5.081
22/02/2016,SCOT1TLM1U,PEP80200F177,SCOTIA ST,PEN,100.252,6.71,,1.77,196.494,197.362,0.869,30/09/2017,24/10/2007,6.938,0,6.666,AA,30/01/2016,29/02/2016,0.777
22/02/2016,SCOT1TMB1U,PEP80200F219,SCOTIA ST,PEN,93.202,9.314,,2.468,808.874,813.319,4.445,27/09/2025,27/09/2013,7.375,0,9.313,AA,27/01/2016,27/02/2016,4.168
22/02/2016,SCOTI1BC7A,PEP14000M095,SCOTIABANK,PEN,100.95,6.304,,1.321,10094.986,10324.587,229.601,30/04/2017,30/04/2010,7.188,0,6.304,AAA,30/10/2015,30/04/2016,1.151
22/02/2016,SCOTI1BC8A,PEP14000M103,SCOTIABANK,PEN,102.186,5.68,,0.575,10218.558,10279.495,60.938,23/07/2017,23/07/2010,7.313,0,5.68,AAA,23/01/2016,23/07/2016,1.384
22/02/2016,SCOTI2BC1A,PEP14000M129,SCOTIABANK,PEN,99.872,5.939,,1.056,9987.155,9990.332,3.177,20/02/2017,20/02/2012,5.719,0,5.939,AAA,20/02/2016,20/08/2016,0.981
22/02/2016,SCOTI2BC1B,PEP14000M145,SCOTIABANK,PEN,98.859,6.137,,1.117,9885.884,10015.571,129.688,24/05/2017,24/05/2012,5.188,0,6.137,AAA,24/11/2015,24/05/2016,1.231
22/02/2016,SCOTI2BC1C,PEP14000M152,SCOTIABANK,PEN,98.177,6.61,,1.554,9817.727,9912.259,94.531,18/06/2017,18/06/2012,5.156,0,6.61,AAA,18/12/2015,18/06/2016,1.301
22/02/2016,SCOTI2BC3A,PEP14000M111,SCOTIABANK,PEN,99.226,7.116,,1.418,9922.608,10248.484,325.877,2/9/2018,2/9/2011,6.781,0,7.116,AAA,2/9/2015,2/3/2016,2.324
22/02/2016,SCOTI2BC3B,PEP14000M137,SCOTIABANK,PEN,92.917,8.151,,2.124,9291.727,9457.057,165.33,7/5/2019,7/5/2012,5.563,0,8.151,AAA,7/11/2015,7/5/2016,2.962
22/02/2016,SCOTI2BC5A,PEP14000M160,SCOTIABANK,PEN,97.782,6.769,,1.659,9778.205,9817.823,39.618,25/07/2017,25/07/2012,5.094,0,6.769,AAA,25/01/2016,25/07/2016,1.404
22/02/2016,SCOTI2BC5B,PEP14000M178,SCOTIABANK,PEN,97.643,7.174,,1.404,9764.295,9973.982,209.688,23/10/2018,23/10/2013,6.188,0,7.174,AAA,23/10/2015,23/04/2016,2.483
22/02/2016,SCOTI2BC9A,PEP14000M186,SCOTIABANK,PEN,99.3,6.232,,1.345,9929.954,9937.593,7.639,17/02/2017,17/02/2014,5.5,0,6.232,AAA,17/02/2016,17/08/2016,0.989
22/02/2016,SCOTI2BC9B,PEP14000M194,SCOTIABANK,PEN,99.147,6.194,,1.236,9914.738,10117.134,202.396,11/4/2017,11/4/2014,5.438,0,6.194,AAA,11/10/2015,11/4/2016,1.11
22/02/2016,SCOTI2BC9C,PEP14000M202,SCOTIABANK,PEN,98.085,6.104,,0.731,9808.509,9860.219,51.71,16/01/2018,16/01/2015,5.031,0,6.104,AAA,16/01/2016,16/07/2016,1.853
22/02/2016,TELMO2BC9A,PEP70400M155,TEL MOVILES,PEN,100.499,5.758,,1.056,5024.945,5181.065,156.12,10/9/2016,10/9/2010,6.813,0,5.758,AAA,10/9/2015,10/3/2016,0.542
22/02/2016,TELMO2BC9B,PEP70400M163,TEL MOVILES,PEN,100.197,5.97,,1.233,5009.864,5124.968,115.104,15/10/2016,15/10/2010,6.375,0,5.97,AAA,15/10/2015,15/04/2016,0.64
22/02/2016,TEMO2BC11A,PEP70400M148,TEL MOVILES,PEN,101.775,6.272,,1.232,5088.771,5169.5,80.729,9/6/2017,9/6/2010,7.75,0,6.272,AAA,9/12/2015,9/6/2016,1.259
22/02/2016,TEMO2BC11B,PEP70400M171,TEL MOVILES,PEN,101.459,6.606,,1.141,5072.966,5227.636,154.67,24/03/2018,24/03/2011,7.375,0,6.606,AAA,24/09/2015,24/03/2016,1.942
22/02/2016,TEMO2BC27A,PEP70400M189,TEL MOVILES,PEN,93.106,7.881,,1.74,4655.322,4664.54,9.219,10/8/2019,10/8/2012,5.531,0,7.881,AAA,10/2/2016,10/8/2016,3.228
22/02/2016,ATEL5BC29A,PEP70500M640,TELEFONICA,PEN,100.117,5.898,,1.172,5005.875,5126.187,120.313,5/10/2016,5/10/2011,6.188,0,5.898,AAA,5/10/2015,5/4/2016,0.613
22/02/2016,ATEL5BC31A,PEP70500M624,TELEFONICA,PEN,100.451,5.929,,1.294,5022.547,5091.297,68.75,18/06/2016,18/06/2010,7.5,0,5.929,AAA,18/12/2015,18/06/2016,0.325
22/02/2016,ATEL5BC33A,PEP70500M632,TELEFONICA,PEN,100.567,6.373,,1.222,5028.332,5201.483,173.151,23/08/2017,23/08/2010,6.813,0,6.373,AAA,23/08/2015,23/02/2016,1.425
22/02/2016,,CVL70500P2A0,TELEFONICA,PEN,101.574,6.709,,1.702,20314731.43,20749884.2,435152.778,17/05/2017,17/05/2006,8.075,0,6.709,AAA,17/11/2015,17/05/2016,1.193
22/02/2016,,XS0232002526,TELEFONICA,PEN,100.217,5.872,,1.267,16.703,17.199,0.496,11/4/2016,11/10/2005,8,0,5.872,AAA,11/10/2015,11/4/2016,0.136
22/02/2016,UNAC2DBC1A,PEP23900M095,UNACEM S.A.A.,PEN,89.057,8.204,,1.829,4452.846,4567.369,114.523,8/3/2020,8/3/2013,4.938,0,8.204,AA+,8/9/2015,8/3/2016,3.651
22/02/2016,UNAC2DBC2A,PEP23900M103,UNACEM S.A.A.,PEN,81.008,8.891,,1.761,4050.416,4170.012,119.596,8/3/2023,8/3/2013,5.156,0,8.891,AA+,8/9/2015,8/3/2016,5.768
22/02/2016,UNAC2DBC3A,PEP23900M111,UNACEM S.A.A.,PEN,99.128,6.65,,1.847,4956.424,5011.277,54.852,13/12/2016,13/12/2013,5.563,0,6.65,AA+,13/12/2015,13/06/2016,0.806
22/02/2016,YURA4BC1A,PEP58501M057,YURA,PEN,93.485,8.887,,1.353,934.85,958.662,23.813,6/5/2030,6/5/2015,7.938,0,8.887,AAA,6/11/2015,6/5/2016,7.67
22/02/2016,YURA4BC2A,PEP58501M065,YURA,PEN,87.01,9.374,,1.58,870.105,893.823,23.719,6/5/2040,6/5/2015,7.906,0,9.374,AAA,6/11/2015,6/5/2016,9.879
23/02/2016,BAGRO1CP1A,PEP11450V013,Agrobanco,PEN,96.482,7.383,,2.576,964.822,964.822,0,22/08/2016,28/08/2015,0,0,7.383,,28/08/2015,22/08/2016,0.503
23/02/2016,BFAL1BC1A,PEP14150M015,BANCO FALABELLA,PEN,99.788,7.047,,2.097,149.682,151.854,2.172,2/9/2016,2/9/2011,6.281,0,7.047,AA-,2/12/2015,2/3/2016,0.272
23/02/2016,BFAL1BC1B,PEP14150M031,BANCO FALABELLA,PEN,99.856,6.612,,1.626,199.712,201.945,2.233,21/12/2016,21/12/2011,6.281,0,6.612,AA,21/12/2015,21/03/2016,0.448
23/02/2016,BFAL1BC4A,PEP14150M056,BANCO FALABELLA,PEN,96.215,7.312,,1.468,584.162,589.266,5.105,27/03/2020,27/03/2013,5.219,0,7.312,AA-,27/12/2015,27/03/2016,1.943
23/02/2016,BFAL1BC7A,PEP14150M072,BANCO FALABELLA,PEN,96.446,7.877,,2.107,771.565,779.615,8.05,22/12/2019,22/12/2014,5.75,0,7.877,AA-,22/12/2015,22/03/2016,1.809
23/02/2016,BRIPL3BC2U,PEP14300M123,BCO RIPLEY,PEN,98.485,7.818,,2.807,984.851,997.768,12.917,5/12/2016,5/6/2013,5.813,0,7.818,A+,5/12/2015,5/6/2016,0.78
23/02/2016,BRIPL3BC3A,PEP14300M131,BCO RIPLEY,PEN,98.584,8.331,,3.205,985.843,1012.093,26.25,11/4/2017,11/10/2013,7,0,8.331,A+,11/10/2015,11/4/2016,1.096
23/02/2016,BRIPL4BC1A,PEP14300M149,BCO RIPLEY,PEN,97.75,7.698,,2.505,977.502,989.352,11.85,12/6/2017,12/12/2014,5.844,0,7.698,A+,12/12/2015,12/6/2016,1.276
23/02/2016,BRIPL4BC1B,PEP14300M156,BCO RIPLEY,PEN,97.291,8.266,,2.908,972.913,994.038,21.125,29/10/2017,29/04/2015,6.5,0,8.266,A+,29/10/2015,29/04/2016,1.61
23/02/2016,BRIPL4CD1C,PEP14300Q561,BCO RIPLEY,PEN,98.058,6.691,,2.027,980.581,980.581,0,11/6/2016,17/06/2015,0,0,6.691,,17/06/2015,11/6/2016,0.303
23/02/2016,CD01MAR16,CD01MAR16,BCRP,PEN,99.916,4.395,Mercado,0,999.164,999.164,0,1/3/2016,23/02/2016,0,0,4.395,,23/02/2016,1/3/2016,0.019
23/02/2016,CD06ABR17,CD06ABR17,BCRP,PEN,94.479,5.139,,0,944.793,944.793,0,6/4/2017,28/10/2015,0,0,5.139,,28/10/2015,6/4/2017,1.133
23/02/2016,CD06OCT16,CD06OCT16,BCRP,PEN,97.051,4.884,,0,970.506,970.506,0,6/10/2016,29/10/2015,0,0,4.884,,29/10/2015,6/10/2016,0.628
23/02/2016,CD07ABR16,CD07ABR16,BCRP,PEN,99.462,4.513,,0,994.62,994.62,0,7/4/2016,26/10/2015,0,0,4.513,,26/10/2015,7/4/2016,0.122
23/02/2016,CD08JUN17,CD08JUN17,BCRP,PEN,93.568,5.212,,0,935.684,935.684,0,8/6/2017,30/12/2015,0,0,5.212,,30/12/2015,8/6/2017,1.308
23/02/2016,CD08SET16,CD08SET16,BCRP,PEN,97.435,4.837,,0,974.355,974.355,0,8/9/2016,24/09/2015,0,0,4.837,,24/09/2015,8/9/2016,0.55
23/02/2016,CD09FEB17,CD09FEB17,BCRP,PEN,95.253,5.1,,0,952.528,952.528,0,9/2/2017,22/02/2016,0,0,5.1,,22/02/2016,9/2/2017,0.978
23/02/2016,CD09JUN16,CD09JUN16,BCRP,PEN,98.655,4.66,,0,986.553,986.553,0,9/6/2016,28/12/2015,0,0,4.66,,28/12/2015,9/6/2016,0.297
23/02/2016,CD09MAR17,CD09MAR17,BCRP,PEN,94.881,5.104,,0,948.811,948.811,0,9/3/2017,30/09/2015,0,0,5.104,,30/09/2015,9/3/2017,1.056
23/02/2016,CD10AGO17,CD10AGO17,BCRP,PEN,92.732,5.219,,-1.187,927.316,927.316,0,10/8/2017,17/02/2016,0,0,5.219,,17/02/2016,10/8/2017,1.483
23/02/2016,CD10JUN16,CD10JUN16,BCRP,PEN,98.642,4.662,,0,986.422,986.422,0,10/6/2016,15/12/2015,0,0,4.662,,15/12/2015,10/6/2016,0.3
23/02/2016,CD10MAR16,CD10MAR16,BCRP,PEN,99.817,4.21,,0,998.169,998.169,0,10/3/2016,16/12/2015,0,0,4.21,,16/12/2015,10/3/2016,0.044
23/02/2016,CD10MAY16,CD10MAY16,BCRP,PEN,99.048,4.573,,0,990.481,990.481,0,10/5/2016,18/02/2016,0,0,4.573,,18/02/2016,10/5/2016,0.214
23/02/2016,CD10NOV16,CD10NOV16,BCRP,PEN,96.565,4.94,,0,965.646,965.646,0,10/11/2016,26/11/2015,0,0,4.94,,26/11/2015,10/11/2016,0.725
23/02/2016,CD11AGO16,CD11AGO16,BCRP,PEN,97.766,4.9,,0,977.663,977.663,0,11/8/2016,22/02/2016,0,0,4.9,,22/02/2016,11/8/2016,0.472
23/02/2016,CD11MAY17,CD11MAY17,BCRP,PEN,93.974,5.18,,0,939.744,939.744,0,11/5/2017,25/11/2015,0,0,5.18,,25/11/2015,11/5/2017,1.231
23/02/2016,CD12ENE17,CD12ENE17,BCRP,PEN,95.679,5.031,,0,956.786,956.786,0,12/1/2017,28/01/2016,0,0,5.031,,28/01/2016,12/1/2017,0.9
23/02/2016,CD12MAY16,CD12MAY16,BCRP,PEN,99.039,4.5,,0,990.387,990.387,0,12/5/2016,12/2/2016,0,0,4.5,,12/2/2016,12/5/2016,0.219
23/02/2016,CD13ABR16,CD13ABR16,BCRP,PEN,99.387,4.528,,0,993.868,993.868,0,13/04/2016,18/01/2016,0,0,4.528,,18/01/2016,13/04/2016,0.139
23/02/2016,CD13JUL16,CD13JUL16,BCRP,PEN,98.206,4.731,,0,982.059,982.059,0,13/07/2016,15/01/2016,0,0,4.731,,15/01/2016,13/07/2016,0.392
23/02/2016,CD13JUL17,CD13JUL17,BCRP,PEN,93.058,5.252,,0,930.584,930.584,0,13/07/2017,27/01/2016,0,0,5.252,,27/01/2016,13/07/2017,1.406
23/02/2016,CD14ABR16,CD14ABR16,BCRP,PEN,99.374,4.53,,0,993.743,993.743,0,14/04/2016,12/1/2016,0,0,4.53,,12/1/2016,14/04/2016,0.142
23/02/2016,CD14JUL16,CD14JUL16,BCRP,PEN,98.193,4.733,,0,981.926,981.926,0,14/07/2016,25/01/2016,0,0,4.733,,25/01/2016,14/07/2016,0.394
23/02/2016,CD15DIC16,CD15DIC16,BCRP,PEN,96.074,4.992,,0,960.74,960.74,0,15/12/2016,31/12/2015,0,0,4.992,,31/12/2015,15/12/2016,0.822
23/02/2016,CD17JUN16,CD17JUN16,BCRP,PEN,98.55,4.677,,0,985.504,985.504,0,17/06/2016,22/12/2015,0,0,4.677,,22/12/2015,17/06/2016,0.319
23/02/2016,CD23MAR16,CD23MAR16,BCRP,PEN,99.648,4.474,,0,996.48,996.48,0,23/03/2016,23/12/2015,0,0,4.474,,23/12/2015,23/03/2016,0.081
23/02/2016,CD23NOV16,CD23NOV16,BCRP,PEN,96.383,4.96,,0,963.829,963.829,0,23/11/2016,25/11/2015,0,0,4.96,,25/11/2015,23/11/2016,0.761
23/02/2016,CD24JUN16,CD24JUN16,BCRP,PEN,98.458,4.692,,0,984.581,984.581,0,24/06/2016,24/12/2015,0,0,4.692,,24/12/2015,24/06/2016,0.339
23/02/2016,CD25JUL16,CD25JUL16,BCRP,PEN,98.045,4.754,,0,980.454,980.454,0,25/07/2016,28/01/2016,0,0,4.754,,28/01/2016,25/07/2016,0.425
23/02/2016,CD25MAY16,CD25MAY16,BCRP,PEN,98.851,4.627,,0,988.507,988.507,0,25/05/2016,26/11/2015,0,0,4.627,,26/11/2015,25/05/2016,0.256
23/02/2016,CD27JUL16,CD27JUL16,BCRP,PEN,98.019,4.758,,0,980.185,980.185,0,27/07/2016,29/01/2016,0,0,4.758,,29/01/2016,27/07/2016,0.431
23/02/2016,,CVL75851M111,CENCOSUD PE,PEN,99.992,7.198,,1.604,999921.231,1021883.036,21961.806,5/5/2018,5/5/2008,7.188,0,7.198,AAA,5/11/2015,5/5/2016,2.058
23/02/2016,,CVL75851M228,CENCOSUD PE,PEN,101.01,6.911,,1.649,1010100.646,1012430.507,2329.861,12/8/2017,23/06/2008,7.625,0,6.911,AAA,12/2/2016,12/8/2016,1.434
23/02/2016,,CVL71800M013,CNCH,PEN,101.863,7.803,,2.141,5093.165,5154.48,61.315,3/7/2018,3/7/2008,8.656,0,7.803,AA+,3/1/2016,3/7/2016,2.193
23/02/2016,COF3DBC10A,PEP11100M252,COFIDE,PEN,74.199,9.64,,1.968,3709.956,3742.678,32.722,28/06/2037,28/06/2012,6.2,0,9.64,AAA,15/01/2016,15/07/2016,8.975
23/02/2016,COF3DBC11A,PEP11100M260,COFIDE,PEN,70.739,8.77,,0.934,3536.957,3567.426,30.469,30/10/2042,30/10/2012,5.625,0,8.77,AAA,15/01/2016,15/07/2016,10.784
23/02/2016,COFI2DCP4A,PEP11100V022,COFIDE,PEN,99.773,6.115,,1.56,4988.629,5190.038,201.41,24/04/2016,30/04/2015,4.85,0,6.115,,30/04/2015,24/04/2016,0.169
23/02/2016,COFI2DCP4B,PEP11100V030,COFIDE,PEN,99.491,6.03,,1.292,4974.527,5117.86,143.333,17/07/2016,23/07/2015,4.8,0,6.03,,23/07/2015,17/07/2016,0.403
23/02/2016,COFI3DBC9A,PEP11100M245,COFIDE,PEN,86.64,8.709,,1.204,4331.983,4367.081,35.097,27/04/2027,27/04/2012,6.65,0,8.709,AAA,15/01/2016,15/07/2016,7.734
23/02/2016,COFI4DBC2A,PEP11100M278,COFIDE,PEN,62.393,9.176,,1.28,3119.671,3148.65,28.979,30/04/2043,30/04/2013,5.35,0,9.176,AAA,15/01/2016,15/07/2016,11.507
23/02/2016,COFI4DBC5A,PEP11100M286,COFIDE,PEN,92.204,8.031,,1.702,4610.197,4640.802,30.604,30/01/2020,30/01/2015,5.65,0,8.031,AAA,15/01/2016,15/07/2016,3.595
23/02/2016,COFID2BC8A,PEP11100M138,COFIDE,PEN,99.811,6.195,,1.096,1497.163,1506.75,9.588,15/07/2017,1/6/2007,5.9,0,6.195,AAA,15/01/2016,15/04/2016,0.757
23/02/2016,COFID2BC8B,PEP11100M153,COFIDE,PEN,100.281,6.437,,1.144,2256.331,2272.54,16.209,2/4/2018,2/4/2008,6.65,0,6.437,AAA,15/01/2016,15/04/2016,1.103
23/02/2016,BANCOMBS21,PEP11900D015,COMERCIO,PEN,85.644,13.917,,7.046,8564.354,8723.479,159.125,28/06/2022,28/06/2012,10.05,0,13.917,BBB+,28/12/2015,28/03/2016,4.602
23/02/2016,BNCOM0BS22,PEP11900D023,COMERCIO,PEN,86.968,13.915,,6.972,8696.822,8889.322,192.5,19/12/2022,19/12/2012,10.5,0,13.915,BBB+,19/12/2015,19/03/2016,4.766
23/02/2016,BNCOM0BS23,PEP11900D031,COMERCIO,PEN,80.149,15.471,,8.511,8014.939,8023.481,8.542,20/02/2023,20/02/2013,10.25,0,15.471,BBB+,20/02/2016,20/05/2016,4.88
23/02/2016,BNCOM0BS24,PEP11900D049,COMERCIO,PEN,80.108,15.454,,8.487,8010.823,8232.907,222.083,7/3/2023,7/3/2013,10.25,0,15.454,BBB+,7/12/2015,7/3/2016,4.775
23/02/2016,CONTI1BS1A,PEP11600D011,CONTINENTAL,PEN,93.263,8.389,,1.455,4663.138,4750.888,87.75,7/5/2022,7/5/2007,5.85,0,8.379,AA+,7/11/2015,7/5/2016,5.159
23/02/2016,CONTI2BA1A,PEP11600K040,CONTINENTAL,PEN,98.888,6.351,,1.187,4944.417,5018.753,74.336,16/05/2017,16/05/2014,5.406,0,6.351,AAA,16/11/2015,16/05/2016,1.205
23/02/2016,CONTI3BC7U,PEP11600M137,CONTINENTAL,PEN,100.993,6.595,,1.005,5049.669,5161.001,111.332,2/5/2018,2/5/2008,7.094,0,6.595,AAA,2/11/2015,2/5/2016,2.053
23/02/2016,CONTI4BC1U,PEP11600M145,CONTINENTAL,PEN,97.909,7.783,,1.291,4895.437,4905.42,9.983,13/08/2020,13/08/2010,7.188,0,7.783,AAA,13/02/2016,13/08/2016,3.944
23/02/2016,CONTI4BC2A,PEP11600M152,CONTINENTAL,PEN,96.699,8.129,,1.628,4834.958,5017.432,182.474,25/08/2020,25/08/2010,7.219,0,8.129,AAA,25/08/2015,25/02/2016,3.829
23/02/2016,CONTI4BC3A,PEP11600M160,CONTINENTAL,PEN,100.543,6.905,,1.179,5027.143,5032.091,4.948,18/08/2018,18/08/2011,7.125,0,6.905,AAA,18/02/2016,18/08/2016,2.352
23/02/2016,CONTI5BC1A,PEP11600M178,CONTINENTAL,PEN,99.804,6.202,,1.18,4990.211,5045.211,55,19/12/2016,19/12/2011,6,0,6.202,AAA,19/12/2015,19/06/2016,0.819
23/02/2016,CONTI5BC2A,PEP11600M186,CONTINENTAL,PEN,90.21,8.951,,1.48,4510.509,4578.973,68.464,19/12/2026,19/12/2011,7.469,0,8.951,AAA,19/12/2015,19/06/2016,7.419
23/02/2016,CONTI5BC5U,PEP11600M194,CONTINENTAL,PEN,95.379,7.498,,1.474,4768.963,4871.489,102.526,19/04/2019,19/04/2012,5.813,0,7.498,AAA,19/10/2015,19/04/2016,2.902
23/02/2016,CRED4BC10A,PEP12000M279,CREDITO,PEN,95.175,8.354,,1.52,951.746,968.461,16.715,2/12/2021,2/12/2011,7.25,0,8.354,AAA,2/12/2015,2/6/2016,4.782
23/02/2016,CRED4BC10B,PEP12000M287,CREDITO,PEN,85.63,8.407,,1.37,856.296,877.227,20.931,9/10/2022,9/10/2012,5.5,0,8.407,AAA,9/10/2015,9/4/2016,5.496
23/02/2016,CRED4BC10C,PEP12000M295,CREDITO,PEN,84.721,8.35,,1.284,847.211,860.05,12.839,28/11/2022,28/11/2012,5.313,0,8.35,AAA,28/11/2015,28/05/2016,5.665
23/02/2016,CREDI1BA6A,PEP12000K059,CREDITO,PEN,104.318,6.902,,1.18,5215.92,5218.342,2.422,21/08/2018,21/08/2008,8.719,0,6.902,AAA,21/02/2016,21/05/2016,2.304
23/02/2016,CREDI1BS1A,PEP12000D039,CREDITO,PEN,89.305,8.501,,1.55,8930.455,9085.925,155.47,25/05/2027,25/05/2007,6.219,0,8.501,AA+,25/11/2015,25/05/2016,5.195
23/02/2016,CREDI2BC3A,PEP12000M188,CREDITO,PEN,100.617,7.25,,1.61,10061.657,10213.107,151.45,12/6/2018,12/6/2008,7.469,0,6.015,AAA,12/12/2015,12/3/2016,2.138
23/02/2016,CREDI2BC3B,PEP12000M196,CREDITO,PEN,100.243,8.525,,2.855,10024.252,10128.141,103.889,10/7/2018,10/7/2008,8.5,0,7.278,AAA,10/1/2016,10/4/2016,2.191
23/02/2016,CREDI4BC9A,PEP12000M261,CREDITO,PEN,99.875,6.334,,1.345,998.747,1018.267,19.52,2/11/2016,2/11/2011,6.219,0,6.334,AAA,2/11/2015,2/5/2016,0.687
23/02/2016,,CVL80050F026,Credicorp Capit,PEN,92.438,9.976,,2.615,92.438,93.211,0.773,20/01/2032,20/01/2012,8.438,0,9.976,AA,20/01/2016,20/04/2016,6.618
23/02/2016,BFIN1BC1A,PEP13000M088,FINANCIERO,PEN,88.34,8.699,,1.265,883.4,910.425,27.025,5/4/2026,5/4/2013,6.9,0,8.699,AA-,5/10/2015,5/4/2016,7.142
23/02/2016,BFIN1BC6A,PEP13000M096,FINANCIERO,PEN,98.027,7.541,,2.309,980.267,986.601,6.333,16/07/2017,16/07/2014,6,0,7.541,AA,16/01/2016,16/07/2016,1.37
23/02/2016,BFIN3BC3A,PEP13000M104,FINANCIERO,PEN,97.943,7.054,,1.804,979.428,983.095,3.667,30/07/2017,30/01/2015,5.5,0,7.054,AA,30/01/2016,30/07/2016,1.412
23/02/2016,BFINA1BS1A,PEP13000D012,FINANCIERO,PEN,81.407,11.466,,3.97,814.073,821.629,7.556,22/07/2028,22/07/2013,8.5,0,11.466,A+,22/01/2016,22/07/2016,7.422
23/02/2016,LTP01JUN16,PEP01000T350,GOB.CENTRAL,PEN,98.683,4.989,,0,98.683,98.683,0,1/6/2016,9/6/2015,0,0,4.989,,9/6/2015,1/6/2016,0.275
23/02/2016,LTP02MAR16,PEP01000T319,GOB.CENTRAL,PEN,99.892,5.696,,0,99.892,99.892,0,2/3/2016,10/3/2015,0,0,5.696,,10/3/2015,2/3/2016,0.022
23/02/2016,LTP02NOV16,PEP01000T400,GOB.CENTRAL,PEN,96.698,4.913,,0,96.698,96.698,0,2/11/2016,10/11/2015,0,0,4.913,,10/11/2015,2/11/2016,0.703
23/02/2016,LTP04MAY16,PEP01000T343,GOB.CENTRAL,PEN,99.129,4.6,,0,99.129,99.129,0,4/5/2016,12/5/2015,0,0,4.6,,12/5/2015,4/5/2016,0.197
23/02/2016,LTP05OCT16,PEP01000T392,GOB.CENTRAL,PEN,97.013,4.995,,0,97.013,97.013,0,5/10/2016,13/10/2015,0,0,4.995,,13/10/2015,5/10/2016,0.625
23/02/2016,LTP06ABR16,PEP01000T335,GOB.CENTRAL,PEN,99.425,5.069,,0,99.425,99.425,0,6/4/2016,14/04/2015,0,0,5.069,,14/04/2015,6/4/2016,0.119
23/02/2016,LTP07DIC16,PEP01000T418,GOB.CENTRAL,PEN,96.162,5.032,,0,96.162,96.162,0,7/12/2016,15/12/2015,0,0,5.032,,15/12/2015,7/12/2016,0.8
23/02/2016,LTP13JUL16,PEP01000T368,GOB.CENTRAL,PEN,98.129,4.977,,0,98.129,98.129,0,13/07/2016,21/07/2015,0,0,4.977,,21/07/2015,13/07/2016,0.392
